,Zone26_Pressure__number_cwt_peaks__n_5,Zone4_Pressure__quantile__q_0.8,Zone7_Pressure__quantile__q_0.8,Zone31_Pressure__kurtosis,"Zone9_Pressure__fft_coefficient__coeff_31__attr_""imag""",Zone15_Pressure__kurtosis,Zone15_Pressure__quantile__q_0.7,Zone23_Pressure__skewness,"Zone17_Pressure__fft_coefficient__coeff_83__attr_""abs""","Zone9_Pressure__fft_coefficient__coeff_59__attr_""abs""",Zone10_Pressure__time_reversal_asymmetry_statistic__lag_1,Zone6_Pressure__number_peaks__n_5,"Zone6_Pressure__fft_aggregated__aggtype_""skew""","Zone14_Pressure__agg_linear_trend__f_agg_""mean""__chunk_len_50__attr_""stderr""","Zone10_Pressure__fft_coefficient__coeff_88__attr_""abs""","Zone31_Pressure__fft_coefficient__coeff_39__attr_""imag""",Zone24_Pressure__skewness,Zone17_Pressure__time_reversal_asymmetry_statistic__lag_1,"Zone31_Pressure__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4","Zone2_Pressure__augmented_dickey_fuller__attr_""teststat""","Zone31_Pressure__change_quantiles__f_agg_""mean""__isabs_True__qh_0.8__ql_0.0","Zone9_Pressure__fft_coefficient__coeff_30__attr_""imag""",target
0,26.0,90414.74,23210.18000000001,1.1780003798181298,201211.71514760505,0.180995355134983,18795.439999999995,1.2079389573828008,133115.56629197006,143901.65716223128,152363167465.5067,4.0,2.5865435699133266,1112.3694664886737,76492.55993777445,255785.69824600482,2.4732884473694066,477375886776.8137,135393.08443028686,-1.0865337253790412,85.20814684287814,244955.67949988926,1
1,23.0,93441.16000000002,21939.86,2.6416999300890387,180946.07766613146,1.2828484669467028,16444.709999999992,1.4874674798761294,179547.80741740274,148662.89377380538,72759720848.21162,6.0,3.4788008512216093,566.1486492741087,74394.71960676006,-98428.83250093422,3.4458679632446274,552242877173.9108,30438.276291132264,-2.317037381906929,42.94977966101696,212275.35394573293,1
2,33.0,43145.8,12085.7,1.567874121883298,432280.94924269116,0.11499891940718675,11725.8,1.1895754858608654,106445.90659503906,207604.22455642905,263932832600.9678,3.0,2.2158120242192143,604.6565152001384,126717.3037044292,70494.51598231285,3.155241607846192,616169148551.6595,78916.29221296831,0.6287817182967125,50.66050612244898,399243.6258385951,1
3,25.0,41329.9,13174.000000000005,3.252763296002671,207945.7245930098,2.8225024434667003,10678.11,1.811675204909564,156796.68862884658,140329.72416023375,275896932545.6242,3.0,1.8887746960050884,322.081595986041,104570.55388293463,245829.62423259325,2.8184383971674807,608691138008.3678,27339.274344315654,0.8940009258657612,34.87984293193717,193371.77505670415,1
4,24.0,38397.98,13821.240000000007,-0.2198164688420592,274288.01211420866,0.32527882842012396,13051.979999999992,1.0846197907666386,125427.61677631967,137615.50468444516,233420435706.24786,3.0,1.9527214093874936,304.01997587287536,82506.91331898098,238733.93258792203,2.321428599186625,483027836812.7082,23691.742285497632,2.0301966863485883,50.83766162310867,256213.40780857246,1
5,37.0,39705.56,11566.220000000005,2.482270894577512,254531.58725140718,2.7025622609944207,10643.04,1.7649341932063298,132728.76384394456,137958.59786683248,276778938418.0973,2.0,1.8936216355532516,403.9004785463313,135811.47381139954,183006.6425008921,2.4385786765311983,609161500097.1699,32161.453052274086,1.7441805464301094,37.35973421052631,252035.91065228422,1
6,24.0,92992.7,31822.0,0.1767288630558177,344922.7039992387,0.5402481160247139,25376.3,1.2202717864235215,143322.78084835553,234829.81518892315,368184537576.697,3.0,2.4921061542963274,737.0404356576453,92948.28314608852,82681.3125429871,2.1114893099657817,696653507955.97,25443.132567970733,0.3913979346263433,78.96238159675238,416145.93727957795,1
7,26.0,48764.62000000001,18599.3,-0.00389215055402925,176752.8666188977,-0.7472164937657729,14702.490000000002,0.9296963528629734,87224.45302076479,164039.73741242374,114718910367.29955,4.0,2.3033979475767614,552.5001838411782,75005.3429070915,62728.687260199775,3.2439146505286067,133246754480.6255,41971.90897973542,-0.4583305492071114,47.059456338028156,247228.05704127398,1
8,31.0,88474.80000000002,23208.44,2.323148442069745,178856.67566666758,1.3915438286504545,21080.65999999999,1.497238261267425,115123.2454555418,131517.74415077225,111503506257.26076,6.0,2.347145756411463,1088.1754733368566,26868.58727770134,-94944.915258515,2.771165574873104,544898273133.0325,358981.7487224952,-1.1266836267100502,101.30058356164385,179765.30082738126,1
9,15.0,97064.5,20690.2,4.791068837132942,370202.300988605,2.174415116037575,18968.6,1.7093509520031165,134017.54681431153,135190.9122418795,145373408483.6894,4.0,2.401169445421126,934.9775630975033,34061.053464206394,272829.57569125004,4.034250062839681,456926012451.3181,34856.233647799934,-0.6120379095847843,55.40308357348703,373465.0205991306,1
10,26.0,79559.08,19570.98000000001,-0.2796232410441051,113738.22047564108,-0.37125642976748496,20105.33999999999,0.8628009828734583,104557.33982508288,60461.269998871074,45011777237.133934,6.0,2.607830456980003,913.5377546915829,22179.566823861416,67749.62840667838,2.7928015369877186,240494301545.8465,128733.59668379676,-1.167490776493212,112.96080874316941,50618.108051205614,1
11,27.0,80652.94000000003,24247.14000000002,3.1991408938724684,185789.82243201477,0.94591969501771,22969.06,1.5521211547910794,115210.29539831533,117331.78728749276,94880607951.09128,5.0,2.366965606829944,1518.8218885360254,98058.87376150768,-102838.82684773304,3.5994607250063884,453666394035.4078,90575.43917170457,-1.1732853244616852,43.415928095872175,213915.63866163453,1
12,20.0,68745.74000000003,19743.26,-0.5408342733104652,379042.8351301664,-0.4698150425938112,22831.469999999994,0.8177890765621778,112475.84462338868,147687.38179441437,349283475438.5803,2.0,2.235224381201669,975.2287985329739,116951.91384221324,258820.65546834585,2.2185442586791515,360203216585.4548,143062.61190437136,-0.062152769308808024,108.26141289437584,280237.5281187137,1
13,18.0,85627.1,71287.24,-0.04979231407943363,456224.6705661714,-1.053709096699802,50113.38,0.8191600740723359,105919.47674258168,165374.57129922102,340948296287.4286,3.0,2.3939379878129103,825.9253968405206,136476.5334173048,466486.34239107865,1.7112611216735247,287187561344.7366,163573.6780192362,0.2376178168779023,85.22690862290862,505252.8308860448,1
14,17.0,94770.22,23514.72000000001,0.9227056952843607,143787.0726817885,-0.3264935573478094,21540.08,1.136814995825948,95489.8743984819,166810.01469202177,169866007411.94025,4.0,2.5000495234631512,883.6777440013358,31104.898256284225,248204.7121468361,2.691125015083321,205535205642.5139,10941.717682901772,-0.8725869189832154,28.006374100719427,225968.5215014289,1
15,27.0,88556.40000000002,23722.98000000001,0.3929251965678384,300615.63602156204,-0.2466998074150037,18745.039999999994,1.0693223964801022,77391.68941248245,176380.9497467996,136910513362.64122,7.0,2.4589234807934264,880.7869371282724,111033.8007476467,264076.9229130292,2.395247564844877,141933395628.57294,183530.87959473944,-1.1112284023617724,105.39735483870967,325340.9766552561,1
16,17.0,88032.76000000008,28657.98000000001,6.741456616401527,326926.95755949186,5.246891444888572,20884.509999999987,2.365895373261901,179512.43555765192,158196.48969678002,167077995276.33392,3.0,2.3717771969979924,1366.7091722721848,62094.24552235613,-19.487732976424013,3.788904623080012,442042955886.5705,47001.53270474106,-1.8697414304983295,62.81585833333334,376017.7012492122,1
17,35.0,68044.04,16082.300000000012,-0.0884749153227169,208531.4325952827,0.0928807536763996,17105.58999999999,0.8930314152577146,140395.48440229613,132636.54014742473,235036784480.28925,2.0,2.342044951629344,910.2433576647368,103772.34629278026,50845.42994816082,2.7308965378000623,715579409091.005,71623.79953341269,-0.07408982932866387,62.89108913649026,247039.06790475265,1
18,27.0,74493.0,18039.9,-0.009224235856011731,278800.4238430199,-0.03861505724105552,20617.15,0.9751114343457156,103062.21502275227,121725.55680415036,148739012091.46616,3.0,2.144156851804663,920.8708827220188,85206.91600288934,322697.964397499,2.182526712790606,224310223330.08807,353737.0600028582,-1.201278435240475,112.6184681440443,315904.02022999234,1
19,26.0,88158.56000000003,18610.740000000013,1.9802608046293373,36596.80130315561,0.6237207266676297,15815.789999999992,1.3311886616662667,96355.77358493947,71213.56129030892,42738358503.14707,3.0,2.632225671730552,891.911848919043,93297.60753232613,98709.43001217004,2.5339318711862897,277716893890.4361,9894.58023873937,-1.17902804863402,27.43363197586727,53136.38292340192,1
20,26.0,93007.3,26400.18000000001,0.8245039557511733,-42944.84197234506,-0.430783825193469,21599.119999999995,1.0336157155254415,30450.30693954698,185655.26938730892,50765173030.326416,5.0,2.875627563686816,1068.4203311148472,25574.67992006718,191318.22597623293,2.8293153282861607,62186617002.452,105219.04387150027,-1.2607043059150953,73.83121688500728,44299.295278138474,1
21,20.0,73972.44,28957.460000000006,-0.1580986137042073,156755.95827959792,-0.7783334063235503,26684.3,0.7766434169137116,75435.79797223545,106058.18185937438,103622402495.41656,3.0,2.196814012093979,857.0486473043633,70482.9041250658,73893.35412406003,1.95265973355513,329500085132.60297,225427.79466439984,-1.1971703130954925,98.23906901217865,131771.6658643437,1
22,40.0,85385.0,20349.9,-0.21520937542417595,273379.23305180226,-0.38126740253274827,19813.5,0.8863092477068995,148162.90599007628,141045.37497926352,246993807760.07324,4.0,2.509581552592405,674.1555275871199,145008.19083302328,222615.8967992552,2.9936715664841294,671026482732.1205,77407.92274458152,-0.7429014571314471,78.61244063324537,259798.55567532298,1
23,23.0,82033.0,20301.9,0.3181730997858536,151747.64194364642,-0.3628338601066239,16803.75,1.002279100788303,98474.98191184386,136296.64565705723,48089942460.98325,7.0,2.8687800302076387,746.9068354691881,81869.055452047,153316.71276346882,2.4384320960918644,54724329883.8167,76827.05910635689,-1.1652796439563102,69.92866843501328,102862.7449435628,1
24,24.0,85497.58,30382.28,0.1625049800544489,246521.40865896316,-0.2335344573688363,25257.3,1.021570265948267,126077.55886823726,123946.95002449615,232906783944.0919,5.0,2.5170205090293365,1157.4412409426795,53595.444583687386,274686.65709946665,2.4173558922153524,668532620299.6627,49677.857732069744,0.0724656164359041,49.845456756756754,260545.92645755148,1
25,26.0,87940.20000000001,16757.200000000004,2.3366454937694727,132260.44794672035,1.279266253178227,17680.729999999996,1.4741066308617068,123508.27690531824,156208.33487504986,147398450904.00665,2.0,2.5908456572894445,1153.2280101192862,120356.21846035447,28797.293675182358,2.9372359059114546,463926219295.1611,328152.14301933785,-1.038140628758315,92.84927977044478,167538.99773599848,1
26,23.0,81449.40000000001,15928.740000000007,1.0416216454741134,381883.6742851789,0.21930796364331107,16990.68,1.06241184549139,120815.21685239383,184797.19971191784,246684062763.57916,4.0,2.356824648694101,1088.0590724042593,188139.1399397557,326794.68356987037,2.618801928724644,413673095208.5604,186443.7888669946,-0.9406803863979444,88.1078661087866,405417.5749020607,1
27,23.0,100479.0,26451.9,2.0722224588365545,149482.37260701676,1.1935067952552083,19296.05,1.5509696686796446,102181.38554123523,86282.85545517826,103671607680.46686,3.0,2.356351740577828,1579.7714153444335,16694.980920439273,79813.38510492316,4.240481618184885,485523568644.2099,126095.86466028586,-1.2492513067251307,59.13072135785008,185767.05682789712,1
28,26.0,91423.2,19435.940000000024,2.1474123966124363,202224.31992502708,0.4389756581682769,17166.459999999992,1.2735265246359524,101989.40434379052,111436.97544437127,265042596123.17426,3.0,2.4133077268727368,1065.9426456874382,127584.25784854555,264979.47299158,3.5141303518910663,822956596574.1382,114307.06880814313,-0.4087810717571999,64.78835683453237,210678.27688400965,1
29,25.0,90102.68000000004,12922.180000000008,2.4616066213491745,361020.2165783232,1.0926398543253724,12158.109999999995,1.5728850071388274,158771.6059327117,111672.4749917879,135638476014.71892,8.0,2.6036275430688183,1089.0755332743472,35808.875699113894,-11223.114389629794,2.899151969989927,443556516306.6193,40582.35278039432,-1.0319466741020322,42.00096428571428,409280.9208766079,1
30,24.0,81521.36,21524.08,0.003817037712243732,290923.2988173355,-0.2040709178760829,21114.37,0.9844938093167868,123553.0835229984,185434.49978801227,219567455411.61084,3.0,2.2002346774370283,942.2085354044086,81397.57098376102,87344.11273868983,2.7932064172768665,210281477784.5074,274467.746068846,-1.1947973982021558,130.34975372124492,352960.0646484692,1
31,23.0,84698.52000000003,16981.200000000004,-0.1477725429146477,400397.54236563406,0.2282220043971908,17095.97999999999,0.9866836423851644,147885.76977750985,181749.79417950046,288043463953.0002,3.0,2.4986844524579435,920.1256605977541,164456.44040435273,192051.32863839305,2.9943837015683763,627566763824.911,45301.17117344388,-0.6877528127285842,57.47968975069252,414106.5126836295,1
32,21.0,104377.60000000003,44094.60000000001,2.11731777602516,326734.2092610893,0.5662991097502594,40631.78,1.3325157733474122,80107.63368564035,107794.51268611992,125722926454.0063,3.0,2.4199750488643548,1184.0795403090092,57377.54994694412,-62111.75512352673,2.2075870063945584,113738684190.25356,72227.92155132195,-1.1850228933662204,73.65113315217394,380123.0176147911,1
33,27.0,76191.02,32294.480000000003,1.1683638418307525,165954.7385917189,-0.18876828920394215,22018.969999999965,1.097397514485899,131597.48202655785,87160.48077406119,101844613831.75827,4.0,2.50674693334727,845.1896776019084,116887.97823359947,208113.56778203012,2.5121581209586257,459551801666.7268,116283.2344074067,-1.26241041479175,84.39898382749327,159044.66007974528,1
34,21.0,73161.20000000001,17733.620000000014,-0.6509588244050293,178880.02395391965,-0.21899632973964955,23405.82,0.7664628367840981,79073.24198049896,83486.16001539641,102019286127.13963,3.0,2.189558059881977,1113.0038116402766,150961.82515145544,343221.5512891023,1.7510689389318683,335320460101.67584,152577.93349816487,-1.6313037425965555,94.50620362622035,186637.6232101735,1
35,22.0,90277.12000000002,23695.62000000001,5.387856840276171,227275.59603191412,1.8250540617593884,20828.669999999984,1.8813794898559932,120879.69409991955,154430.02719436964,154097889527.02026,6.0,2.082027207392282,1004.0806801675948,110647.38553966,433001.502414485,3.651939231524567,450541025016.5536,28329.357559489716,-0.9475661625299112,45.120768802228405,199285.28508031848,1
36,17.0,77716.02000000003,30760.28,6.208661113337735,224260.89091196505,4.95360715420324,23244.9,2.10990472216081,61125.85559798897,144545.17103682098,78953998683.34435,5.0,2.201756440872802,1320.7999515256736,46644.124322657786,-358621.72114690294,3.6702723862244975,54119761071.71138,704200.3304144382,-2.265482084229205,149.6067459016393,178637.39376682747,1
37,30.0,71879.8,22790.78000000001,0.08646718297307565,275889.9848503517,0.3721676225136856,16819.859999999993,1.1740485582645637,151773.15519501248,180134.86512635066,365369270845.8196,3.0,2.281084704259157,754.0556043822901,154151.60853992653,204638.06501545358,4.598590272160137,709387873663.6929,41904.32473585394,-0.2938246004196989,64.62702904564314,319153.62106641376,1
38,26.0,81418.18000000001,19700.56000000001,0.7258889608660124,181642.00901771034,0.22558240661691764,18398.399999999987,1.185852227253237,51627.56805281992,68740.41781986496,128585664119.69086,3.0,2.48258395489054,573.5474107220659,55363.66573372181,234414.29761609816,3.945084533227548,140767355640.36072,80009.07766567469,-1.266548266596864,62.928190093708146,179474.16246372258,1
39,25.0,76130.86000000003,22838.14,-0.1778575193463774,416407.3070413473,0.06273782412735995,20614.15999999998,1.0311394666223002,99811.07378987882,212316.26186395946,279935182189.8409,5.0,2.414682074178784,1008.5281679031676,45721.17147563028,324361.5915556544,3.089448877405911,312562928105.0361,182667.9505681176,-0.5078208203680874,111.3825355191257,375569.78643945546,1
40,25.0,81515.1,23086.9,2.2369556850355865,-114269.15440017649,0.5809388270535032,23555.95,1.1861652679680788,15946.871317075078,95334.53671762504,315270933960.7585,5.0,2.16274086844778,906.9742178880048,112591.98386833454,348225.3277340076,3.2739833251022032,529735175823.1601,170776.14551313798,-1.8301666409138493,80.10083468834688,-24818.69204108494,1
41,25.0,83752.08,27303.96,1.2007226450439714,492593.88973462157,-0.180952787370364,22557.59999999999,1.0261642546518506,205140.40175371524,151243.46786376266,404839937102.8286,6.0,2.1245084532649883,767.2351967819045,227304.22022510442,159185.71619974487,3.802278584474265,928911031534.5808,219881.94218366282,-1.5095339647381618,108.22857103064068,374392.97056626383,1
42,25.0,74715.32000000005,19285.840000000004,-0.4345930674012153,368177.12576541107,-0.2591117949243764,19728.109999999982,0.9782713438199184,110497.83567310721,125824.72516753082,221286090988.52145,3.0,2.2568660140452113,876.8984164833428,68635.91969347588,421629.7574326663,2.73831488560496,247126236345.0235,220493.9217818268,-0.5921358900370346,112.28991944444445,378276.88764911063,1
43,26.0,63933.76000000002,17327.220000000016,1.4510547715314046,271655.82291120297,0.1899110599165863,17840.219999999998,1.2485016387118777,106323.25972011221,119706.86329982305,175329433097.78348,3.0,2.183049277082826,920.9094981456553,182504.35355718105,177160.43138374094,2.7900994582147742,541952766447.3392,173590.38397630374,-1.322350785827962,85.31664611260052,267376.31811351486,1
44,24.0,75747.5,19336.3,-0.0625819099935252,283094.9733244248,-0.11456149294926332,18419.3,0.9682645033758199,167435.23623626085,123832.67839073537,235606438313.1292,3.0,2.3596052412326416,859.0328471645621,50866.337184502,227494.6016924636,3.2787825074606545,620281284119.7667,76701.06833717818,-0.7482778612262964,60.70539733333333,289198.7979614977,1
45,18.0,84153.72000000003,21934.44000000005,0.936727836150398,400525.3637498898,0.6716503840471441,20939.819999999992,1.2025510372103394,140665.12705670125,128461.79331922025,317335315579.2363,3.0,2.4556769321558005,828.7397180901128,58754.4359429632,306943.0870355373,3.1374051604269555,659861549901.2543,28811.67405527094,-0.05704307251596435,63.25353303964758,418074.4457728121,1
46,42.0,71526.9,19663.0,0.31310064439363794,158529.58989015006,-0.0926391053537281,21893.050000000007,0.93564788059822,146278.76449166716,179674.0844641354,300309416401.87524,4.0,2.150720963202959,518.7891390781122,173051.86522474475,387774.12660282257,2.6524515622767333,319036883497.2613,389007.0260015625,-1.18025654674168,110.35383398184177,398943.09434335283,1
47,20.0,87352.70000000001,25747.02,-0.0651130728177649,273265.24508424714,-0.6485276519201966,23655.82,0.9102590661257288,93664.20700351424,132463.07502833445,219245632162.66766,3.0,2.2474107657137417,931.1095129498938,188588.4455287813,-22991.383514251043,3.599512655163285,214708520425.9588,184080.51285274953,-1.039088267737197,102.63466943291841,215719.94919140261,1
48,21.0,79283.50000000001,22968.74,-0.19934912148990724,254845.4895029745,-0.12752104525805666,27980.0,0.9098468052603668,121229.11367729687,172880.30236383126,318732396340.92914,4.0,2.2699463948175,879.5180190468817,97956.44964589489,309920.54876164306,1.7546482062093482,334032092586.2139,31477.080931487013,0.78761854920957,67.57188903924221,257519.3996932125,1
49,29.0,82449.98000000003,21867.22000000001,0.9907945775384146,196919.25170412863,-0.43945178102997984,22856.53999999999,1.0531565984840765,95195.99164293807,116442.91452872961,174499067471.04678,2.0,2.191565898403618,1043.313672848873,149359.00740307826,255069.20354163265,2.1427773789532742,565706834996.3556,46378.91470431275,-1.4221089327263976,50.19027170868348,220169.7518064715,1
50,25.0,89483.16000000002,27079.22,0.10055531153424237,76500.90721617805,-0.8221620632046394,20086.99999999998,0.95398068849511,61445.60272990872,167678.6418050903,52245690443.479485,5.0,2.5154508518576635,885.9082006854951,51047.319055272535,52183.49598823734,2.331360381943948,56427301938.50133,56013.01730212694,-0.8550779062723866,60.04620380434782,194259.394837835,1
51,28.0,74528.28,23092.26000000001,-0.2983247064267189,225920.2027365563,-0.7705423537886351,24312.38,0.8497322697215207,99984.10499713557,94097.02623720915,158023276207.2239,5.0,2.404604661065942,724.7123763280732,34204.21485551975,174820.56399703556,2.265713070201754,454865022296.229,76445.36398939803,-0.5462177728211295,73.27276689655173,231478.13250142074,1
52,23.0,84752.6,20695.42,-0.1756993927605679,173333.97555345442,-0.4704820589753553,21104.44999999999,0.8788909927221604,89640.34199983078,113602.49623533932,52929154658.22919,3.0,2.519116859718583,1098.7798665019716,63477.489284708485,-73314.10292372871,1.9413646757273515,58996381320.603584,119501.42104634253,-0.7596188679750284,106.94401714285713,184244.68990029852,1
53,29.0,81625.9,19970.7,1.2870874789207916,105201.46082474508,0.30643366660894605,17803.1,1.2191113027003355,223850.20124584608,98224.69740838556,144776580829.61725,6.0,2.7148819951906034,772.6236795165352,43580.6230533257,2897.360389516728,2.8444910559461416,985495606836.0278,105281.06495284585,-1.3531767506905432,70.93606539509538,149772.9973943077,1
54,22.0,91445.44000000005,31038.68000000001,0.4213938279667535,305478.07617898076,0.6074196758389316,32952.0,1.0301567689261315,103440.4616126798,118280.74106647595,191061800422.36655,5.0,2.3406165071414797,943.4041980461058,107040.59585687263,-45555.35543972378,1.816078570848376,285231375076.6396,33742.97209884217,-0.7033927672650153,82.8738775510204,293127.0584102494,1
55,18.0,96328.76,29607.820000000018,0.7984637076856407,131289.69401937473,-0.611532665515095,23377.359999999986,0.9767300849132884,7005.69716719638,137270.12016962204,56075708962.23859,4.0,2.750113496982144,940.8607177479103,70726.20909199247,206726.21397607567,2.7800577014439933,56707551528.295166,89633.51185368287,-1.0896403541349289,80.29623822714682,42329.91676859908,1
56,26.0,91857.78,25560.3,2.0786922686219675,333957.70134709985,0.7528932625480338,20001.859999999982,1.4119327757614244,83778.97765530043,264439.8861722931,553105903565.6343,6.0,2.183372342318779,493.374761412318,56437.80259478989,417815.64646670985,4.270483045348052,575988888878.4763,43346.92963028425,-1.1134137852930714,49.1775340599455,218653.1407170412,1
57,21.0,81233.44,22476.640000000007,-0.24133598831784786,210960.76113971442,-0.14053692920554714,26078.91999999999,0.9529590183087262,110147.82851662952,112368.85668561353,258719285455.746,6.0,2.282306302370795,822.0143296449713,125551.87268497773,360317.5960180874,2.12541397846738,360753416792.3063,29553.719157378466,-0.4088706027843937,72.73404638472033,241855.33840462274,1
58,17.0,98225.04,22608.92,1.8680089494862933,264445.5424497823,-0.03951119535081205,17459.1,1.1158313692415678,136068.22214500018,118008.89623615965,417886794021.8424,4.0,1.9716478913296784,556.8810511382205,85632.2244726894,329633.5731300028,5.511737765780807,461219702711.85,130272.92403630895,-1.2977144272687555,60.35583806818182,298343.44357862603,1
59,29.0,84635.0,22892.140000000007,2.2018742276298813,372716.333638559,0.08095482925218045,24216.789999999986,1.3264615702246965,205727.9699504426,106536.31702608724,889550336837.6548,5.0,2.051538912409718,456.4712790952031,97465.28047951484,319928.19591242075,4.379043714385238,1406253230285.8442,66216.95340180855,0.20945899877132065,60.733009497964716,353567.94736814545,1
60,26.0,81368.04000000001,19465.120000000006,-0.7644533497428596,236893.02509523774,-0.7520184739112721,20430.62,0.8713795136875288,142953.46393396938,113262.08105000008,184454254344.4564,4.0,2.2459336925202043,752.673284616801,183156.9976246964,132168.34701096706,2.470388297790953,612209876955.6895,154271.3098229005,-0.6729765923591091,97.79538814016172,198151.71148949,1
61,23.0,85588.8,32625.1,0.2378476000053831,244928.80089120648,-0.17276458874347433,26883.2,1.0212296016486615,118758.03070964912,138625.73360205715,260541821154.51984,3.0,2.3463132420020782,1202.390858953966,56492.506100395934,125322.96767378625,2.5021643505947417,809710825728.6877,24693.86713069249,0.06408853679336705,44.86269709543568,231218.9705783293,1
62,26.0,86584.0,20697.8,2.7643870880639723,177141.00223025892,1.3655748687143596,18998.75,1.421766346051991,234318.42676737282,95981.52654080976,289871294160.6826,6.0,2.1730336240403307,712.922562605129,51878.64963006267,284010.8810683807,3.4053913234707034,568244421254.979,102372.43285920992,-2.070239667022482,57.160184281842824,169569.69812908454,1
63,25.0,84217.34000000004,35497.46,0.08113645882415277,380395.96131231065,0.34390497172146617,29521.36,0.9917156233943618,99653.1743226807,180575.36497896657,277250925918.89,3.0,2.291301388810413,1029.9389040135895,114019.12722832404,-77814.25921344968,2.3646981532621143,296100307872.7381,79808.49754395803,0.9676265048531412,83.15371070931849,361555.8480147591,1
